RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20230905,博報堂DYメディアパートナーズ,デジタル統括,財務経理部,第三課,2023,202309,2Q,400001,媒体手数料収入,S003,調整,125443336,103050754
20241001,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,企画課,2024,202410,3Q,300001,営業利益,S002,特別,42210566,46037903
20240106,博報堂,営業統括,デジタルマーケティング部,運用課,2023,202401,4Q,300002,経常利益,S001,通常,249650814,212487851
20240510,博報堂DYメディアパートナーズ,メディア統括,財務経理部,企画課,2024,202405,1Q,200001,人件費,S003,調整,134386535,121886375
20241122,博報堂,デジタル統括,デジタルマーケティング部,企画課,2024,202411,3Q,400003,コンサルティング収入,S002,特別,258257993,225644259
20241016,博報堂,メディア統括,財務経理部,第一課,2024,202410,3Q,300001,営業利益,S002,特別,53721824,63639562
20230920,博報堂,メディア統括,財務経理部,第三課,2023,202309,2Q,400003,コンサルティング収入,S002,特別,321124758,492200927
20231212,大広,営業統括,第一営業部,推進課,2023,202312,3Q,500001,広告主負担金,S001,通常,250148353,416138494
20230909,博報堂,クリエイティブ統括,デジタルマーケティング部,管理課,2023,202309,2Q,300001,営業利益,S004,見込,180605998,211526641
20250205,博報堂,クリエイティブ統括,クリエイティブ部,管理課,2024,202502,4Q,200002,経費,S005,確定,166478487,170287995
20230614,読売広告社,営業統括,第一営業部,運用課,2023,202306,1Q,200003,減価償却費,S005,確定,420368136,342355465
20240225,読売広告社,クリエイティブ統括,第二営業部,運用課,2023,202402,4Q,300002,経常利益,S005,確定,87020472,78578285
20231126,大広,管理統括,クリエイティブ部,第一課,2023,202311,3Q,500002,媒体社リベート,S005,確定,542786943,410953562
20240703,読売広告社,デジタル統括,メディアプランニング部,開発課,2024,202407,2Q,200003,減価償却費,S004,見込,43176107,34286813
20230826,博報堂DYメディアパートナーズ,デジタル統括,第二営業部,第二課,2023,202308,2Q,100003,売上総利益,S004,見込,365307603,426364463
20230504,読売広告社,管理統括,人事部,第三課,2023,202305,1Q,500002,媒体社リベート,S005,確定,298644852,391054088
20241218,博報堂プロダクツ,営業統括,デジタルマーケティング部,第一課,2024,202412,3Q,200001,人件費,S002,特別,198702250,268756701
20230812,大広,メディア統括,経営企画部,第三課,2023,202308,2Q,500002,媒体社リベート,S001,通常,120916108,92598870
20240826,博報堂プロダクツ,営業統括,第二営業部,企画課,2024,202408,2Q,300001,営業利益,S004,見込,316586115,282102092
20230502,読売広告社,管理統括,総務部,第一課,2023,202305,1Q,400003,コンサルティング収入,S004,見込,33446444,25292448
20230423,博報堂DYメディアパートナーズ,クリエイティブ統括,経営企画部,運用課,2023,202304,1Q,500002,媒体社リベート,S001,通常,186877187,146871233
20230528,大広,管理統括,第一営業部,第一課,2023,202305,1Q,400002,制作収入,S004,見込,374249282,434051479
20250302,博報堂,営業統括,メディアプランニング部,第二課,2024,202503,4Q,400003,コンサルティング収入,S001,通常,555035462,437673787
20240323,大広,営業統括,第二営業部,第三課,2023,202403,4Q,200001,人件費,S001,通常,357426644,300875002
20240118,読売広告社,営業統括,第一営業部,第三課,2023,202401,4Q,500001,広告主負担金,S001,通常,291179342,229821942
20240323,読売広告社,メディア統括,デジタルマーケティング部,運用課,2023,202403,4Q,200002,経費,S004,見込,196036275,160016394
20230512,博報堂プロダクツ,メディア統括,メディアプランニング部,推進課,2023,202305,1Q,200001,人件費,S005,確定,238334494,173623061
20231101,博報堂,デジタル統括,デジタルマーケティング部,第二課,2023,202311,3Q,100001,売上高,S002,特別,106210117,106908623
20230918,博報堂,営業統括,経営企画部,企画課,2023,202309,2Q,500002,媒体社リベート,S001,通常,469387416,340790957
20230601,大広,管理統括,メディアプランニング部,推進課,2023,202306,1Q,200001,人件費,S001,通常,410044404,443736398
20240113,博報堂DYメディアパートナーズ,デジタル統括,制作部,推進課,2023,202401,4Q,300002,経常利益,S001,通常,270961933,417692546
20240723,大広,メディア統括,人事部,管理課,2024,202407,2Q,400002,制作収入,S001,通常,132642914,204726251
20240921,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,管理課,2024,202409,2Q,500001,広告主負担金,S001,通常,478311866,465776416
20230824,博報堂プロダクツ,営業統括,財務経理部,開発課,2023,202308,2Q,100001,売上高,S004,見込,509949147,407081406
20250328,博報堂,デジタル統括,制作部,運用課,2024,202503,4Q,300002,経常利益,S003,調整,464685005,433317244
20240321,大広,クリエイティブ統括,デジタルマーケティング部,第二課,2023,202403,4Q,100001,売上高,S003,調整,112879003,155604969
20230906,博報堂DYメディアパートナーズ,営業統括,第二営業部,管理課,2023,202309,2Q,300001,営業利益,S001,通常,27685989,21010311
20241023,博報堂プロダクツ,メディア統括,第二営業部,第一課,2024,202410,3Q,500002,媒体社リベート,S002,特別,270273003,266666913
20230513,博報堂プロダクツ,管理統括,デジタルマーケティング部,推進課,2023,202305,1Q,400002,制作収入,S002,特別,58109751,47295419
20230817,博報堂,クリエイティブ統括,人事部,第一課,2023,202308,2Q,100002,売上原価,S003,調整,496720785,454921512
20231201,大広,デジタル統括,第二営業部,第三課,2023,202312,3Q,200003,減価償却費,S002,特別,271546042,304590094
20230409,博報堂プロダクツ,管理統括,クリエイティブ部,第二課,2023,202304,1Q,100002,売上原価,S003,調整,268562129,377834278
20231115,博報堂プロダクツ,管理統括,第二営業部,企画課,2023,202311,3Q,200003,減価償却費,S004,見込,149924234,158668051
20250227,博報堂DYメディアパートナーズ,営業統括,メディアプランニング部,企画課,2024,202502,4Q,100002,売上原価,S001,通常,303811234,239764183
20240911,読売広告社,管理統括,経営企画部,運用課,2024,202409,2Q,400001,媒体手数料収入,S002,特別,139377534,107227382
20240713,大広,管理統括,総務部,第一課,2024,202407,2Q,100002,売上原価,S003,調整,77586712,102567662
20240418,博報堂,管理統括,経営企画部,開発課,2024,202404,1Q,400002,制作収入,S005,確定,94501123,141363256
20250118,博報堂DYメディアパートナーズ,クリエイティブ統括,総務部,開発課,2024,202501,4Q,200002,経費,S002,特別,173782391,138213979
20230826,博報堂,営業統括,デジタルマーケティング部,第二課,2023,202308,2Q,200003,減価償却費,S003,調整,289507874,218303455
20240703,大広,デジタル統括,財務経理部,運用課,2024,202407,2Q,400001,媒体手数料収入,S005,確定,149915201,138514649
20240415,博報堂DYメディアパートナーズ,クリエイティブ統括,メディアプランニング部,開発課,2024,202404,1Q,100002,売上原価,S005,確定,463323634,342997875
20240224,博報堂プロダクツ,管理統括,メディアプランニング部,企画課,2023,202402,4Q,100002,売上原価,S001,通常,360061430,424705220
20250309,博報堂プロダクツ,営業統括,第二営業部,第一課,2024,202503,4Q,500002,媒体社リベート,S001,通常,4435098,3356360
20230527,読売広告社,メディア統括,クリエイティブ部,第二課,2023,202305,1Q,200002,経費,S004,見込,71294782,110812211
20250225,読売広告社,デジタル統括,経営企画部,管理課,2024,202502,4Q,100003,売上総利益,S002,特別,13172925,10208091
20250306,読売広告社,営業統括,財務経理部,開発課,2024,202503,4Q,300001,営業利益,S004,見込,86789793,90822052
20231002,読売広告社,管理統括,デジタルマーケティング部,第三課,2023,202310,3Q,200003,減価償却費,S002,特別,39715559,30749616
20240827,博報堂,メディア統括,クリエイティブ部,管理課,2024,202408,2Q,200001,人件費,S002,特別,241863492,381521143
20250301,博報堂DYメディアパートナーズ,デジタル統括,総務部,第一課,2024,202503,4Q,400003,コンサルティング収入,S003,調整,264472106,197107708
20250228,博報堂,営業統括,財務経理部,第一課,2024,202502,4Q,300001,営業利益,S001,通常,236565580,305939223
20250215,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,管理課,2024,202502,4Q,400003,コンサルティング収入,S003,調整,169694563,223609724
20240112,博報堂プロダクツ,クリエイティブ統括,人事部,第三課,2023,202401,4Q,400003,コンサルティング収入,S005,確定,478904245,448168404
20240315,博報堂DYメディアパートナーズ,管理統括,制作部,企画課,2023,202403,4Q,500001,広告主負担金,S005,確定,354581536,452000026
20250106,博報堂プロダクツ,クリエイティブ統括,総務部,第二課,2024,202501,4Q,100001,売上高,S005,確定,290364070,263214721
20240502,読売広告社,メディア統括,デジタルマーケティング部,第二課,2024,202405,1Q,100002,売上原価,S004,見込,276238056,368721061
20241009,博報堂,デジタル統括,第一営業部,開発課,2024,202410,3Q,400001,媒体手数料収入,S002,特別,397854734,381392652
20240201,読売広告社,デジタル統括,メディアプランニング部,第二課,2023,202402,4Q,100002,売上原価,S005,確定,1873266,2683097
20240802,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,第二課,2024,202408,2Q,200001,人件費,S005,確定,629223572,455230123
20240413,大広,営業統括,デジタルマーケティング部,第三課,2024,202404,1Q,500002,媒体社リベート,S003,調整,182648497,269045807
20241009,読売広告社,メディア統括,人事部,管理課,2024,202410,3Q,300001,営業利益,S004,見込,437131189,353044209
20240102,博報堂DYメディアパートナーズ,クリエイティブ統括,総務部,開発課,2023,202401,4Q,200001,人件費,S003,調整,125880695,116818796
20230501,博報堂,営業統括,メディアプランニング部,企画課,2023,202305,1Q,300002,経常利益,S005,確定,302011630,235467835
20241004,博報堂DYメディアパートナーズ,クリエイティブ統括,総務部,第三課,2024,202410,3Q,400002,制作収入,S003,調整,213934638,193418498
20230714,読売広告社,デジタル統括,クリエイティブ部,運用課,2023,202307,2Q,500001,広告主負担金,S004,見込,58247232,91393626
20250309,読売広告社,クリエイティブ統括,制作部,開発課,2024,202503,4Q,100003,売上総利益,S001,通常,124336788,171077140
20230914,読売広告社,営業統括,第一営業部,第二課,2023,202309,2Q,100003,売上総利益,S004,見込,508886491,368539612
20240121,博報堂,営業統括,デジタルマーケティング部,企画課,2023,202401,4Q,300001,営業利益,S004,見込,305123924,234681903
20240406,読売広告社,デジタル統括,デジタルマーケティング部,開発課,2024,202404,1Q,200003,減価償却費,S002,特別,288665949,240040586
20240719,博報堂,営業統括,メディアプランニング部,推進課,2024,202407,2Q,500001,広告主負担金,S003,調整,242360527,231386552
20240606,博報堂,営業統括,経営企画部,第三課,2024,202406,1Q,400003,コンサルティング収入,S002,特別,108576453,138470395
20230616,博報堂DYメディアパートナーズ,管理統括,第二営業部,運用課,2023,202306,1Q,100002,売上原価,S003,調整,224701465,237701861
